order_request_id,created_day_id,created_time,pickup_location_region
8473,9,14:15:18.201000,2
8474,9,14:15:51.163000,2
8475,9,14:16:04.572000,2
8476,9,14:16:34.542000,3
8477,9,14:16:37.730000,2
8478,9,14:16:49.600000,4
8479,9,14:17:08.630000,2
8480,9,14:17:17.986000,3
8481,9,14:17:25.742000,1
8482,9,14:17:48.092000,1
8483,9,14:18:22.501000,2
8484,9,14:18:58.909000,2
8485,9,14:19:11.429000,1
8486,9,14:19:17.976000,2
8487,9,14:19:47.411000,2
8488,9,14:20:40.424000,2
8489,9,14:20:50.405000,5
8490,9,14:21:08.774000,2
8491,9,14:21:28.972000,3
8492,9,14:21:42.228000,2
8493,9,14:22:17.684000,1
8494,9,14:22:28.960000,2
8495,9,14:22:47.791000,2
8496,9,14:23:10.637000,1
8497,9,14:23:27.923000,2
8498,9,14:24:18.753000,2
8499,9,14:24:23.487000,2
8500,9,14:24:30.213000,2
8501,9,14:25:24.652000,2
8502,9,14:26:12.357000,1
8503,9,14:26:25.629000,3
8504,9,14:26:49.746000,1
8505,9,14:27:45.162000,2
8506,9,14:27:48.126000,1
8507,9,14:28:04.041000,5
8508,9,14:28:15.752000,3
8509,9,14:28:18.092000,2
8510,9,14:28:48.644000,2
8511,9,14:29:13.332000,5
8512,9,14:29:48.809000,2
8513,9,14:30:03.885000,1
8514,9,14:30:04.777000,2
8515,9,14:30:07.162000,4
8516,9,14:30:15.164000,2
8517,9,14:30:35.410000,1
8518,9,14:31:21.965000,2
8519,9,14:32:20.090000,2
8520,9,14:33:06.327000,2
8521,9,14:33:22.457000,1
8522,9,14:33:26.592000,3
8523,9,14:34:01.116000,4
8524,9,14:34:24.410000,2
8525,9,14:34:35.110000,2
8526,9,14:34:41.551000,1
8527,9,14:35:23.154000,1
8528,9,14:36:53.700000,2
8529,9,14:36:57.547000,1
8530,9,14:37:08.869000,2
8531,9,14:37:11.148000,1
8532,9,14:38:27.114000,2
8533,9,14:38:28.529000,2
8534,9,14:38:52.333000,2
8535,9,14:38:57.193000,2
8536,9,14:39:07.172000,2
8537,9,14:39:13.699000,2
8538,9,14:39:26.990000,2
8539,9,14:39:50.937000,2
8540,9,14:40:36.580000,2
8541,9,14:41:49.196000,4
8542,9,14:43:50.671000,2
8543,9,14:44:22.539000,2
8544,9,14:44:55.169000,2
8545,9,14:45:26.511000,2
8546,9,14:45:47.901000,4
8547,9,14:45:50.562000,1
8548,9,14:45:58.948000,4
8549,9,14:46:29.414000,2
8550,9,14:47:12.100000,1
8551,9,14:47:35.514000,2
8552,9,14:47:40.910000,2
8553,9,14:47:42.372000,2
8554,9,14:48:14.635000,2
8555,9,14:48:19.635000,1
8556,9,14:48:20.601000,2
8557,9,14:49:56.700000,2
8558,9,14:50:02.168000,3
8559,9,14:50:02.234000,2
8560,9,14:50:02.624000,1
8561,9,14:50:26.884000,3
8562,9,14:50:30.324000,2
8563,9,14:51:11.309000,4
8564,9,14:52:03.481000,3
8565,9,14:52:19.879000,4
8566,9,14:55:05.212000,2
8567,9,14:55:11.482000,2
8568,9,14:55:13.291000,3
8569,9,14:55:24.838000,4
8570,9,14:56:40.844000,2
8571,9,14:56:43.947000,2
8572,9,14:56:44.168000,2
8573,9,14:56:45.907000,2
8574,9,14:57:03.874000,2
8575,9,14:57:25.655000,2
8576,9,14:57:41.913000,2
8577,9,14:57:54.556000,2
8578,9,14:57:59.257000,5
8579,9,14:59:04.498000,2
8580,9,15:00:59.159000,2
8581,9,15:01:33.366000,2
8582,9,15:01:36.182000,2
8583,9,15:01:44.527000,2
8584,9,15:02:00.013000,2
8585,9,15:02:04.847000,2
8586,9,15:02:05.361000,2
8587,9,15:02:18.151000,3
8588,9,15:02:35.441000,1
8589,9,15:02:50.205000,1
8590,9,15:03:35.847000,2
8591,9,15:04:08.174000,2
8592,9,15:04:26.765000,1
8593,9,15:05:05.704000,2
8594,9,15:05:37.515000,1
8595,9,15:05:44.678000,2
8596,9,15:05:55.703000,2
8597,9,15:06:44.486000,5
8598,9,15:07:33.393000,2
8599,9,15:07:54.647000,2
8600,9,15:08:14.993000,2
8601,9,15:08:18.726000,2
8602,9,15:08:21.485000,1
8603,9,15:08:23.994000,2
8604,9,15:08:35.897000,2
8605,9,15:08:41.896000,1
8606,9,15:09:15.223000,1
8607,9,15:09:25.644000,2
8608,9,15:09:43.041000,2
8609,9,15:09:53.103000,4
8610,9,15:10:25.988000,2
8611,9,15:10:52.122000,2
8612,9,15:11:58.385000,2
8613,9,15:12:14.295000,2
8614,9,15:12:25.616000,2
8615,9,15:14:49.237000,2
8616,9,15:15:12.724000,2
8617,9,15:15:41.042000,2
8618,9,15:15:41.802000,2
8619,9,15:16:43.005000,1
8620,9,15:16:45.436000,2
8621,9,15:16:51.249000,5
8622,9,15:17:17.608000,2
8623,9,15:17:29.331000,2
8624,9,15:18:16.675000,2
8625,9,15:18:40.640000,3
8626,9,15:19:13.777000,4
8627,9,15:21:11.153000,2
8628,9,15:23:07.592000,2
8629,9,15:23:16.651000,2
8630,9,15:23:30.645000,1
8631,9,15:23:35.117000,2
8632,9,15:24:12.421000,2
8633,9,15:24:18.337000,2
8634,9,15:24:31.526000,2
8635,9,15:25:17.448000,4
8636,9,15:25:31.329000,1
8637,9,15:25:45.717000,2
8638,9,15:26:50.642000,4
8639,9,15:27:47.340000,2
8640,9,15:28:09.448000,2
8641,9,15:28:26.809000,2
8642,9,15:28:57.132000,2
8643,9,15:29:02.927000,4
8644,9,15:29:28.712000,2
8645,9,15:29:41.731000,4
8646,9,15:30:18.985000,2
8647,9,15:30:52.175000,2
8648,9,15:31:15.618000,2
8649,9,15:31:24.615000,1
8650,9,15:31:33.096000,2
8651,9,15:31:36.071000,1
8652,9,15:32:08.049000,2
8653,9,15:32:49.549000,1
8654,9,15:33:08.975000,2
8655,9,15:33:42.366000,2
8656,9,15:33:58.087000,4
8657,9,15:34:11.446000,2
8658,9,15:34:38.838000,3
8659,9,15:34:59.508000,2
8660,9,15:35:13.282000,3
8661,9,15:35:16.532000,4
8662,9,15:35:43.182000,1
8663,9,15:35:51.283000,1
8664,9,15:36:21.853000,2
8665,9,15:37:38.572000,2
8666,9,15:38:05.640000,2
8667,9,15:38:30.376000,2
8668,9,15:38:44.353000,2
8669,9,15:38:50.989000,2
8670,9,15:39:15.313000,2
8671,9,15:39:15.324000,2
8672,9,15:40:39.901000,2
8673,9,15:40:47.293000,2
8674,9,15:40:49.771000,2
8675,9,15:41:27.418000,2
8676,9,15:42:45.561000,4
8677,9,15:42:50.176000,1
8678,9,15:43:49.984000,1
8679,9,15:44:26.265000,1
8680,9,15:44:39.563000,2
8681,9,15:44:40.473000,2
8682,9,15:45:11.360000,2
8683,9,15:45:15.367000,1
8684,9,15:45:15.951000,2
8685,9,15:45:43.362000,1
8686,9,15:45:54.007000,2
8687,9,15:46:28.215000,2
8688,9,15:46:37.295000,2
8689,9,15:47:21.398000,2
8690,9,15:48:11.085000,2
8691,9,15:48:16.178000,1
8692,9,15:48:22.847000,1
8693,9,15:49:01.058000,2
8694,9,15:49:14.759000,4
8695,9,15:51:25.759000,2
8696,9,15:52:39.523000,3
8697,9,15:52:58.925000,2
8698,9,15:53:05.168000,2
8699,9,15:53:46.204000,2
8700,9,15:53:55.409000,1
8701,9,15:54:21.264000,2
8702,9,15:55:54.106000,2
8703,9,15:56:19.124000,2
8704,9,15:56:39.890000,2
8705,9,15:56:55.126000,2
8706,9,15:56:57.933000,4
8707,9,15:57:15.092000,1
8708,9,15:57:49.333000,2
8709,9,15:58:53.945000,2
8710,9,16:00:06.972000,2
8711,9,16:00:27.341000,2
8712,9,16:00:38.098000,2
8713,9,16:01:29.790000,4
8714,9,16:01:53.225000,4
8715,9,16:01:56.962000,2
8716,9,16:01:58.948000,4
8717,9,16:02:33.278000,2
8718,9,16:02:59.888000,1
8719,9,16:03:30.165000,2
8720,9,16:03:39.624000,2
8721,9,16:04:26.009000,1
8722,9,16:04:53.326000,1
8723,9,16:05:09.764000,2
8724,9,16:05:28.175000,2
8725,9,16:05:40.683000,4
8726,9,16:05:51.903000,1
8727,9,16:05:52.320000,2
8728,9,16:06:19.792000,1
8729,9,16:06:28.047000,3
8730,9,16:06:47.256000,2
8731,9,16:06:51.465000,2
8732,9,16:07:34.890000,2
8733,9,16:07:53.684000,2
8734,9,16:07:56.327000,2
8735,9,16:08:15.685000,2
8736,9,16:09:52.442000,2
8737,9,16:10:02.571000,1
8738,9,16:10:29.393000,4
8739,9,16:10:46.794000,2
8740,9,16:11:02.991000,4
8741,9,16:11:07.698000,2
8742,9,16:11:12.624000,2
8743,9,16:11:29.239000,2
8744,9,16:12:15.837000,2
8745,9,16:12:21.088000,2
8746,9,16:12:32.347000,2
8747,9,16:12:42.777000,2
8748,9,16:13:04.064000,2
8749,9,16:13:32.980000,2
8750,9,16:13:50.616000,2
8751,9,16:13:50.726000,2
8752,9,16:14:06.366000,1
8753,9,16:14:33.218000,2
8754,9,16:15:20.673000,1
8755,9,16:15:50.835000,2
8756,9,16:16:15.855000,2
8757,9,16:16:25.166000,2
8758,9,16:16:30.725000,2
8759,9,16:18:23.826000,1
8760,9,16:18:40.705000,2
8761,9,16:18:47.436000,2
8762,9,16:19:19.350000,3
8763,9,16:20:38.382000,2
8764,9,16:20:39.658000,2
8765,9,16:21:33.677000,3
8766,9,16:21:58.464000,1
8767,9,16:22:50.170000,2
8768,9,16:24:46.167000,4
8769,9,16:24:54.751000,1
8770,9,16:25:03.335000,2
8771,9,16:26:10.666000,3
8772,9,16:26:38.798000,2
8773,9,16:27:37.553000,2
8774,9,16:27:56.388000,2
8775,9,16:27:58.811000,4
8776,9,16:28:21.034000,2
8777,9,16:29:47.138000,2
8778,9,16:29:48.907000,2
8779,9,16:30:41.068000,2
8780,9,16:31:38.869000,4
8781,9,16:32:01.817000,2
8782,9,16:32:08.891000,1
8783,9,16:32:47.244000,2
8784,9,16:32:59.027000,2
8785,9,16:33:42.206000,2
8786,9,16:34:53.541000,2
8787,9,16:37:22.432000,2
8788,9,16:38:46.362000,2
8789,9,16:39:08.843000,1
8790,9,16:40:27.811000,2
8791,9,16:41:45.705000,2
8792,9,16:42:20.422000,3
8793,9,16:43:03.571000,3
8794,9,16:43:19.204000,3
8795,9,16:43:40.218000,5
8796,9,16:44:06.241000,2
8797,9,16:44:14.698000,2
8798,9,16:44:15.748000,2
8799,9,16:48:20.201000,1
8800,9,16:48:43.624000,2
8801,9,16:48:58.819000,2
8802,9,16:50:19.421000,1
8803,9,16:50:32.161000,1
8804,9,16:51:39.131000,3
8805,9,16:51:49.762000,3
8806,9,16:52:01.824000,2
8807,9,16:52:04.478000,1
8808,9,16:52:08.882000,2
8809,9,16:52:32.567000,2
8810,9,16:52:40.597000,1
8811,9,16:53:06.771000,4
8812,9,16:54:39.346000,5
8813,9,16:55:47.369000,2
8814,9,16:55:59.404000,3
8815,9,16:56:11.955000,4
8816,9,16:57:09.907000,3
8817,9,16:58:15.818000,2
8818,9,16:58:23.732000,2
8819,9,16:58:43.198000,1
8820,9,16:59:49.047000,1
8821,9,17:00:15.197000,2
8822,9,17:01:23.135000,2
8823,9,17:01:35.202000,4
8824,9,17:02:02.771000,2
8825,9,17:02:14.233000,2
8826,9,17:02:28.742000,2
8827,9,17:02:50.941000,2
8828,9,17:02:53.442000,3
8829,9,17:02:56.468000,3
8830,9,17:03:36.870000,2
8831,9,17:03:46.710000,2
8832,9,17:03:49.458000,2
8833,9,17:03:59.663000,2
8834,9,17:04:35.073000,2
8835,9,17:05:38.690000,2
8836,9,17:06:11.900000,1
8837,9,17:06:27.643000,2
8838,9,17:07:11.181000,3
8839,9,17:07:45.706000,4
8840,9,17:08:43.181000,2
8841,9,17:09:02.918000,1
8842,9,17:09:15.651000,2
8843,9,17:10:39.320000,4
8844,9,17:11:13.540000,2
8845,9,17:11:43.638000,3
8846,9,17:12:33.542000,2
8847,9,17:13:45.287000,2
8848,9,17:14:13.443000,4
8849,9,17:15:32.750000,1
8850,9,17:15:49.293000,2
8851,9,17:15:53.248000,2
8852,9,17:16:42.863000,1
8853,9,17:18:41.757000,3
8854,9,17:18:42.219000,1
8855,9,17:18:47.554000,2
8856,9,17:19:14.255000,4
8857,9,17:19:43.064000,3
8858,9,17:19:47.921000,2
8859,9,17:20:33.467000,2
8860,9,17:20:57.403000,2
8861,9,17:21:26.932000,2
8862,9,17:22:22.151000,3
8863,9,17:22:47.939000,2
8864,9,17:22:54.157000,2
8865,9,17:23:32.648000,4
8866,9,17:23:47.531000,2
8867,9,17:24:03.914000,2
8868,9,17:24:17.581000,4
8869,9,17:25:07.369000,2
8870,9,17:25:30.039000,1
8871,9,17:25:40.853000,2
8872,9,17:26:51.750000,2
8873,9,17:27:47.946000,2
8874,9,17:28:40.715000,2
8875,9,17:29:35.511000,2
8876,9,17:30:53.830000,2
8877,9,17:31:15.995000,1
8878,9,17:31:19.503000,2
8879,9,17:32:11.384000,3
8880,9,17:33:03.002000,2
8881,9,17:33:09.622000,1
8882,9,17:36:27.449000,2
8883,9,17:36:36.500000,2
8884,9,17:37:33.152000,1
8885,9,17:40:06.415000,2
8886,9,17:40:28.021000,3
8887,9,17:40:37.488000,4
8888,9,17:41:04.289000,2
8889,9,17:41:51.641000,2
8890,9,17:42:25.561000,4
8891,9,17:42:46.066000,2
8892,9,17:45:56.330000,5
8893,9,17:46:53.715000,2
8894,9,17:48:20.124000,2
8895,9,17:48:55.658000,2
8896,9,17:49:36.905000,2
8897,9,17:50:12.397000,2
8898,9,17:50:25.485000,2
8899,9,17:51:45.921000,2
8900,9,17:52:16.367000,2
8901,9,17:53:19.318000,2
8902,9,17:53:31.259000,3
8903,9,17:53:33.505000,2
8904,9,17:53:35.976000,2
8905,9,17:53:55.088000,2
8906,9,17:55:15.016000,2
8907,9,17:55:25.266000,1
8908,9,17:55:27.074000,1
8909,9,17:57:04.970000,4
8910,9,17:57:06.554000,2
8911,9,17:58:40.985000,2
8912,9,17:58:41.031000,4
8913,9,17:59:00.752000,1
8914,9,17:59:38.941000,2
8915,9,18:00:46.088000,2
8916,9,18:01:46.686000,2
8917,9,18:01:52.861000,2
8918,9,18:02:36.844000,2
8919,9,18:03:07.244000,1
8920,9,18:04:22.364000,2
8921,9,18:05:11.520000,2
8922,9,18:06:06.651000,2
8923,9,18:07:12.097000,4
8924,9,18:08:59.488000,2
8925,9,18:09:35.021000,3
8926,9,18:10:26.620000,2
8927,9,18:10:54.130000,2
8928,9,18:12:16.581000,2
8929,9,18:12:49.494000,2
8930,9,18:13:08.757000,2
8931,9,18:14:06.699000,2
8932,9,18:15:36.230000,2
8933,9,18:16:10.910000,1
8934,9,18:17:06.898000,2
8935,9,18:18:08.424000,2
8936,9,18:18:13.535000,2
8937,9,18:18:26.966000,2
8938,9,18:18:50.676000,1
8939,9,18:20:51.544000,2
8940,9,18:22:02.328000,4
8941,9,18:23:00.385000,2
8942,9,18:23:27.546000,1
8943,9,18:23:49.071000,3
8944,9,18:24:11.767000,2
8945,9,18:24:16.094000,2
8946,9,18:25:17.539000,2
8947,9,18:25:42.213000,4
8948,9,18:26:14.777000,4
8949,9,18:28:01.711000,2
8950,9,18:28:38.929000,1
8951,9,18:29:01.854000,2
8952,9,18:30:27.876000,2
8953,9,18:31:50.995000,1
8954,9,18:33:43.182000,2
8955,9,18:34:46.509000,2
8956,9,18:35:32.992000,4
8957,9,18:35:41.798000,3
8958,9,18:37:06.985000,2
8959,9,18:37:56.235000,2
8960,9,18:38:07.378000,4
8961,9,18:40:08.228000,3
8962,9,18:40:51.558000,3
8963,9,18:41:59.885000,2
8964,9,18:42:41.824000,2
8965,9,18:46:08.734000,2
8966,9,18:46:38.879000,2
8967,9,18:47:28.784000,2
8968,9,18:48:35.203000,3
8969,9,18:49:06.229000,2
8970,9,18:49:25.015000,2
8971,9,18:50:18.555000,2
8972,9,18:50:48.980000,1
8973,9,18:52:02.136000,1
8974,9,18:52:11.110000,1
8975,9,18:53:37.056000,2
8976,9,18:54:37.793000,4
8977,9,18:56:41.418000,2
8978,9,18:57:35.631000,3
8979,9,19:00:23.968000,2
8980,9,19:01:57.320000,1
8981,9,19:01:57.774000,1
8982,9,19:02:00.536000,2
8983,9,19:03:50,5
8984,9,19:05:54.980000,5
8985,9,19:06:32.337000,2
8986,9,19:08:56.926000,1
8987,9,19:09:37.100000,2
8988,9,19:10:55.445000,5
8989,9,19:14:51.871000,3
8990,9,19:15:44.235000,3
8991,9,19:17:17.831000,4
8992,9,19:17:48.986000,2
8993,9,19:18:57.331000,1
8994,9,19:20:04.763000,2
8995,9,19:21:13.320000,2
8996,9,19:24:02.224000,2
8997,9,19:24:31.576000,2
8998,9,19:25:10.850000,2
8999,9,19:27:00.554000,4
9000,9,19:28:35.851000,2
9001,9,19:30:09.218000,2
9002,9,19:30:48.969000,1
9003,9,19:32:26.810000,4
9004,9,19:33:53.718000,4
9005,9,19:35:24.462000,1
9006,9,19:35:58.978000,2
9007,9,19:38:38.126000,2
9008,9,19:40:04.532000,2
9009,9,19:44:43.939000,2
9010,9,19:45:41.069000,4
9011,9,19:46:17.729000,4
9012,9,19:47:20.162000,1
9013,9,19:48:12.827000,2
9014,9,19:48:20.773000,2
9015,9,19:49:26.987000,2
9016,9,19:50:08.767000,2
9017,9,19:52:20.087000,2
9018,9,19:53:40.285000,2
9019,9,19:55:28.553000,3
9020,9,19:57:02.037000,2
9021,9,19:59:35.548000,2
9022,9,20:02:02.336000,3
9023,9,20:02:31.417000,2
9024,9,20:02:32.128000,5
9025,9,20:03:51.348000,4
9026,9,20:04:01.989000,2
9027,9,20:04:45.727000,2
9028,9,20:05:01.009000,1
9029,9,20:05:52.870000,2
9030,9,20:07:36.982000,4
9031,9,20:12:42.766000,1
9032,9,20:16:20.849000,2
9033,9,20:16:40.971000,1
9034,9,20:17:23.556000,2
9035,9,20:20:49.150000,2
9036,9,20:22:44.154000,2
9037,9,20:24:05.773000,1
9038,9,20:25:37.045000,2
9039,9,20:25:54.395000,1
9040,9,20:27:12.337000,2
9041,9,20:27:53.823000,2
9042,9,20:28:34.893000,4
9043,9,20:29:29.839000,2
9044,9,20:32:01.859000,5
9045,9,20:35:20.986000,5
9046,9,20:38:28.209000,2
9047,9,20:47:46.847000,4
9048,9,21:02:50.969000,1
9049,9,21:05:09.330000,4
9050,9,21:06:05.011000,2
9051,9,21:10:38.527000,2
9052,9,21:11:47.013000,2
9053,9,21:11:51.722000,2
9054,9,21:26:18.286000,2
9055,9,21:30:22.828000,2
9056,9,21:31:00.273000,2
9057,9,21:36:54.333000,2
9058,9,21:40:20.028000,2
9059,9,21:41:53.007000,2
9060,9,21:48:24.179000,2
9061,9,21:52:11.326000,2
9062,9,22:04:41.090000,2
9063,9,22:04:55.965000,2
9064,9,22:08:02.214000,2
9065,9,22:08:10.730000,4
9066,9,22:14:18.386000,2
9067,9,22:20:45.105000,2
9068,9,22:23:43.543000,3
9069,9,22:27:37.356000,2
9070,9,22:28:31.494000,2
9071,9,22:32:29.644000,2
9072,9,22:32:39.697000,4
9073,9,22:36:02.859000,2
9074,9,22:38:28.588000,2
9075,9,22:48:28.954000,4
9076,9,22:54:02.261000,1
9077,9,23:23:44.999000,3
9078,9,23:25:51.124000,1
9079,9,23:37:43.682000,5
9080,9,23:38:13.436000,2
9081,9,23:44:03.451000,2
9082,9,23:50:02.296000,2
9083,9,23:52:01.397000,2
9084,10,00:00:54.606000,2
9085,10,00:29:11.829000,4
9086,10,00:35:02.525000,2
9087,10,01:39:47.078000,4
9088,10,01:55:37.084000,4
9089,10,02:02:33.770000,1
9090,10,02:35:26.876000,1
9091,10,03:34:09.624000,1
9092,10,06:15:35.511000,2
9093,10,06:35:48.227000,2
9094,10,06:50:07.743000,2
9095,10,06:50:32.442000,2
9096,10,07:02:09.710000,4
9097,10,07:19:20.956000,4
9098,10,07:22:59.660000,4
9099,10,07:23:19.769000,4
9100,10,07:25:14.762000,4
9101,10,07:28:15.363000,2
9102,10,07:45:55.800000,2
9103,10,07:46:50.560000,1
9104,10,07:49:48.637000,4
9105,10,07:52:27.542000,2
9106,10,07:53:21.559000,1
9107,10,07:53:33.978000,1
9108,10,07:54:24.265000,2
9109,10,07:54:47.484000,4
9110,10,07:58:32.296000,4
9111,10,07:59:57.543000,2
9112,10,08:00:47.243000,2
9113,10,08:01:39.978000,2
9114,10,08:02:23.385000,2
9115,10,08:03:05.708000,4
9116,10,08:03:43.536000,4
9117,10,08:06:05.707000,3
9118,10,08:06:08.018000,4
9119,10,08:08:15.878000,2
9120,10,08:08:55,2
9121,10,08:10:10.824000,2
9122,10,08:13:12.182000,2
9123,10,08:15:54.063000,2
9124,10,08:16:11.686000,2
9125,10,08:16:33.203000,2
9126,10,08:18:13.163000,2
9127,10,08:18:36.218000,2
9128,10,08:20:01.540000,1
9129,10,08:20:58.688000,4
9130,10,08:21:35.709000,2
9131,10,08:21:53.194000,2
9132,10,08:22:24.098000,1
9133,10,08:22:28.085000,2
9134,10,08:22:37.203000,2
9135,10,08:23:58.535000,2
9136,10,08:25:03.103000,1
9137,10,08:25:12.526000,1
9138,10,08:27:09.483000,2
9139,10,08:27:24.764000,2
9140,10,08:28:56.988000,2
9141,10,08:29:26.753000,1
9142,10,08:29:44.753000,2
9143,10,08:31:10.925000,2
9144,10,08:31:56.680000,4
9145,10,08:32:22.913000,2
9146,10,08:34:58.565000,1
9147,10,08:35:57.799000,2
9148,10,08:36:12.146000,2
9149,10,08:36:12.326000,2
9150,10,08:36:14.895000,2
9151,10,08:37:31.387000,2
9152,10,08:38:32.571000,2
9153,10,08:39:56.192000,2
9154,10,08:40:09.009000,2
9155,10,08:41:09.118000,1
9156,10,08:41:52.460000,1
9157,10,08:44:28.862000,1
9158,10,08:44:41.581000,2
9159,10,08:44:49.862000,1
9160,10,08:46:33.388000,4
9161,10,08:47:40.809000,4
9162,10,08:47:42.883000,2
9163,10,08:48:45.116000,2
9164,10,08:49:11.912000,2
9165,10,08:49:19.113000,2
9166,10,08:49:44.967000,4
9167,10,08:49:56.694000,2
9168,10,08:50:05.881000,2
9169,10,08:50:19.427000,2
9170,10,08:50:26.612000,2
9171,10,08:51:19.400000,1
9172,10,08:52:34.380000,2
9173,10,08:53:18.314000,1
9174,10,08:54:33.632000,2
9175,10,08:56:02.248000,4
9176,10,08:56:10.478000,1
9177,10,08:56:11.763000,4
9178,10,08:56:59.480000,1
9179,10,08:57:00.359000,1
9180,10,08:57:20.148000,1
9181,10,08:57:26.183000,3
9182,10,08:58:32.845000,4
9183,10,08:58:45.431000,2
9184,10,08:58:51.230000,1
9185,10,08:58:52.550000,1
9186,10,08:58:55.753000,2
9187,10,08:59:14.357000,4
9188,10,08:59:22.945000,2
9189,10,08:59:39.737000,2
9190,10,08:59:45.483000,1
9191,10,08:59:48.002000,4
9192,10,09:01:40.898000,1
9193,10,09:01:45.135000,2
9194,10,09:02:04.701000,2
9195,10,09:02:10.633000,4
9196,10,09:02:51.015000,2
9197,10,09:03:05.937000,2
9198,10,09:03:51.428000,1
9199,10,09:04:16.074000,2
9200,10,09:04:31.233000,1
9201,10,09:05:28.942000,4
9202,10,09:05:37.324000,4
9203,10,09:05:49.529000,1
9204,10,09:06:47.534000,2
9205,10,09:06:48.866000,4
9206,10,09:06:56.989000,2
9207,10,09:07:32.816000,1
9208,10,09:07:45.835000,4
9209,10,09:07:51.417000,2
9210,10,09:08:04.208000,1
9211,10,09:08:57.148000,4
9212,10,09:09:31.077000,1
9213,10,09:09:42.882000,1
9214,10,09:09:51.310000,4
9215,10,09:10:24.149000,1
9216,10,09:10:37.079000,1
9217,10,09:10:38.107000,1
9218,10,09:11:26.070000,2
9219,10,09:11:29.889000,2
9220,10,09:11:30.531000,2
9221,10,09:11:46.334000,1
9222,10,09:11:49.507000,1
9223,10,09:11:55.376000,1
9224,10,09:12:09.912000,1
9225,10,09:12:26.750000,2
9226,10,09:12:30.626000,4
9227,10,09:12:37.381000,1
9228,10,09:12:43.816000,2
9229,10,09:13:25.292000,2
9230,10,09:13:27.289000,2
9231,10,09:13:41.286000,1
9232,10,09:13:56.155000,3
9233,10,09:14:12.312000,1
9234,10,09:14:14.726000,1
9235,10,09:14:17.332000,3
9236,10,09:15:18.813000,2
9237,10,09:15:56.966000,2
9238,10,09:17:16.733000,1
9239,10,09:17:16.747000,1
9240,10,09:17:17.505000,2
9241,10,09:17:21.597000,2
9242,10,09:17:23.235000,1
9243,10,09:17:58.430000,2
9244,10,09:17:59.301000,1
9245,10,09:18:04.477000,4
9246,10,09:18:06.248000,2
9247,10,09:18:50.882000,4
9248,10,09:19:14.704000,4
9249,10,09:20:09.754000,4
9250,10,09:20:28.063000,2
9251,10,09:20:56.816000,1
9252,10,09:20:57.716000,1
9253,10,09:21:14.614000,1
9254,10,09:22:09.410000,4
9255,10,09:22:10.744000,1
9256,10,09:22:47.782000,1
9257,10,09:23:22.615000,2
9258,10,09:23:48.186000,2
9259,10,09:24:05.733000,2
9260,10,09:24:35.087000,2
9261,10,09:24:38.170000,2
9262,10,09:24:38.336000,1
9263,10,09:24:42.691000,1
9264,10,09:24:53.981000,2
9265,10,09:25:03.779000,2
9266,10,09:25:25.910000,2
9267,10,09:25:31.128000,1
9268,10,09:26:36.677000,1
9269,10,09:27:27.804000,2
9270,10,09:27:34.854000,2
9271,10,09:28:05.864000,1
9272,10,09:28:06.098000,2
9273,10,09:28:12.236000,2
9274,10,09:28:17.708000,1
9275,10,09:28:45.364000,2
9276,10,09:28:57.031000,2
9277,10,09:29:07.087000,2
9278,10,09:29:52.984000,2
9279,10,09:29:58.102000,4
9280,10,09:29:59.679000,2
9281,10,09:30:40.882000,1
9282,10,09:31:55.391000,2
9283,10,09:32:45.344000,2
9284,10,09:32:55.901000,2
9285,10,09:33:27.585000,1
9286,10,09:33:32.574000,2
9287,10,09:33:41.421000,2
9288,10,09:34:07.755000,2
9289,10,09:34:17.324000,2
9290,10,09:35:12.961000,5
9291,10,09:35:13.993000,2
9292,10,09:35:43.038000,2
9293,10,09:36:25.642000,2
9294,10,09:36:35.973000,1
9295,10,09:36:36.201000,2
9296,10,09:36:48.863000,2
9297,10,09:37:02.224000,1
9298,10,09:37:24.406000,2
9299,10,09:38:25.167000,2
9300,10,09:38:33.822000,2
9301,10,09:38:54.772000,2
9302,10,09:39:44.599000,1
9303,10,09:39:56.406000,1
9304,10,09:40:06.623000,2
9305,10,09:41:01.540000,3
9306,10,09:41:12.062000,1
9307,10,09:41:24.180000,2
9308,10,09:41:37.986000,2
9309,10,09:42:25.298000,1
9310,10,09:43:04.220000,1
9311,10,09:43:05.726000,2
9312,10,09:43:08.832000,1
9313,10,09:43:15.476000,1
9314,10,09:44:29.087000,2
9315,10,09:44:33.920000,1
9316,10,09:44:37.838000,5
9317,10,09:44:55.747000,2
9318,10,09:45:01.011000,4
9319,10,09:45:05.875000,2
9320,10,09:45:16.256000,5
9321,10,09:45:50.231000,1
9322,10,09:46:15.673000,2
9323,10,09:46:18.356000,1
9324,10,09:46:47.036000,2
9325,10,09:47:06.606000,2
9326,10,09:47:08.139000,2
9327,10,09:47:21.695000,2
9328,10,09:47:23.488000,1
9329,10,09:47:27.694000,1
9330,10,09:48:05.648000,2
9331,10,09:48:06.938000,2
9332,10,09:48:18.331000,1
9333,10,09:48:18.974000,1
9334,10,09:48:41.428000,2
9335,10,09:48:52.195000,1
9336,10,09:48:59.184000,1
9337,10,09:49:10.192000,2
9338,10,09:49:10.514000,4
9339,10,09:49:13.844000,1
9340,10,09:49:27.394000,1
9341,10,09:49:35.525000,1
9342,10,09:49:37.835000,1
9343,10,09:50:07.418000,1
9344,10,09:50:17.729000,1
9345,10,09:50:40.981000,2
